Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Visitor),DSLG (Home),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Fri Dec 23 2022,New Orleans Pelicans,125,Oklahoma City Thunder,OT,128,125,december,2022-2023,0,5,0.0,3,2,60.0,2,3,5,1.0,2.0,59,118,87,97
Fri Dec 23 2022,Portland Trail Blazers,120,Denver Nuggets,,107,120,december,2022-2023,1,4,20.0,5,0,100.0,3,1,4,2.0,3.0,110,70,79,98
Fri Dec 23 2022,Memphis Grizzlies,100,Phoenix Suns,,125,100,december,2022-2023,2,3,40.0,2,3,40.0,2,2,4,3.0,3.0,132,51,111,69
Fri Dec 23 2022,Washington Wizards,111,Sacramento Kings,,125,111,december,2022-2023,3,2,60.0,5,0,100.0,1,1,2,1.0,2.0,73,102,76,102
Fri Dec 23 2022,Charlotte Hornets,130,Los Angeles Lakers,,134,130,december,2022-2023,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,82,94,81,96
Sun Dec 25 2022,Philadelphia 76ers,112,New York Knicks,,119,112,december,2022-2023,2,3,40.0,0,5,0.0,2,2,4,2.0,2.0,90,88,116,66
Sun Dec 25 2022,Los Angeles Lakers,124,Dallas Mavericks,,115,124,december,2022-2023,4,1,80.0,2,3,40.0,3,1,4,2.0,2.0,108,75,82,95
Sun Dec 25 2022,Milwaukee Bucks,139,Boston Celtics,,118,139,december,2022-2023,1,4,20.0,4,1,80.0,2,1,3,2.0,2.0,112,71,116,66
Sun Dec 25 2022,Memphis Grizzlies,123,Golden State Warriors,,109,123,december,2022-2023,5,0,100.0,3,2,60.0,2,2,4,2.0,4.0,103,80,112,69
Sun Dec 25 2022,Phoenix Suns,128,Denver Nuggets,OT,125,128,december,2022-2023,1,4,20.0,1,4,20.0,3,2,5,2.0,2.0,111,70,132,52
Mon Dec 26 2022,Brooklyn Nets,117,Cleveland Cavaliers,,125,117,december,2022-2023,0,5,0.0,3,2,60.0,2,1,3,3.0,3.0,87,94,109,75
Mon Dec 26 2022,Los Angeles Clippers,131,Detroit Pistons,OT,142,131,december,2022-2023,2,3,40.0,1,4,20.0,0,2,2,3.0,3.0,50,130,104,78
Mon Dec 26 2022,Minnesota Timberwolves,113,Miami Heat,,110,113,december,2022-2023,3,2,60.0,2,3,40.0,1,1,2,3.0,3.0,106,77,85,101
Mon Dec 26 2022,Houston Rockets,118,Chicago Bulls,,133,118,december,2022-2023,4,1,80.0,0,5,0.0,1,1,2,3.0,3.0,87,95,45,132
Mon Dec 26 2022,Indiana Pacers,113,New Orleans Pelicans,,93,113,december,2022-2023,3,2,60.0,3,2,60.0,1,1,2,3.0,3.0,88,97,71,106
Mon Dec 26 2022,Utah Jazz,126,San Antonio Spurs,,122,126,december,2022-2023,3,2,60.0,3,2,60.0,2,2,4,4.0,3.0,75,102,115,71
Mon Dec 26 2022,Charlotte Hornets,124,Portland Trail Blazers,,113,124,december,2022-2023,5,0,100.0,4,1,80.0,2,0,2,3.0,3.0,79,99,82,96
Tue Dec 27 2022,Los Angeles Lakers,110,Orlando Magic,,129,110,december,2022-2023,4,1,80.0,3,2,60.0,0,2,2,2.0,4.0,54,125,82,96
Tue Dec 27 2022,Philadelphia 76ers,116,Washington Wizards,,111,116,december,2022-2023,5,0,100.0,1,4,20.0,2,2,4,2.0,4.0,77,102,117,66
Tue Dec 27 2022,Houston Rockets,126,Boston Celtics,,102,126,december,2022-2023,0,5,0.0,1,4,20.0,1,1,2,1.0,2.0,113,71,46,132
Tue Dec 27 2022,Atlanta Hawks,129,Indiana Pacers,,114,129,december,2022-2023,4,1,80.0,2,3,40.0,1,2,3,4.0,1.0,71,107,97,89
Tue Dec 27 2022,Los Angeles Clippers,113,Toronto Raptors,,124,113,december,2022-2023,3,2,60.0,2,3,40.0,0,2,2,1.0,4.0,91,93,105,78
Tue Dec 27 2022,Phoenix Suns,108,Memphis Grizzlies,,125,108,december,2022-2023,4,1,80.0,1,4,20.0,2,2,4,2.0,2.0,112,70,132,53
Tue Dec 27 2022,San Antonio Spurs,130,Oklahoma City Thunder,,114,130,december,2022-2023,0,5,0.0,3,2,60.0,3,0,3,1.0,4.0,59,119,76,102
Tue Dec 27 2022,New York Knicks,126,Dallas Mavericks,OT,121,126,december,2022-2023,4,1,80.0,1,4,20.0,2,0,2,2.0,2.0,109,75,90,89
Tue Dec 27 2022,Charlotte Hornets,110,Golden State Warriors,,105,110,december,2022-2023,4,1,80.0,5,0,100.0,1,1,2,1.0,2.0,104,80,82,97
Tue Dec 27 2022,Denver Nuggets,106,Sacramento Kings,,113,106,december,2022-2023,2,3,40.0,1,4,20.0,1,2,3,2.0,4.0,73,103,112,70
Wed Dec 28 2022,Orlando Magic,121,Detroit Pistons,,101,121,december,2022-2023,2,3,40.0,3,2,60.0,2,2,4,1.0,2.0,50,131,54,126
Wed Dec 28 2022,Phoenix Suns,127,Washington Wizards,,102,127,december,2022-2023,4,1,80.0,2,3,40.0,2,0,2,1.0,1.0,78,102,133,53
Wed Dec 28 2022,Brooklyn Nets,107,Atlanta Hawks,,108,107,december,2022-2023,2,3,40.0,3,2,60.0,1,3,4,2.0,1.0,97,90,110,75
Wed Dec 28 2022,Los Angeles Lakers,112,Miami Heat,,98,112,december,2022-2023,2,3,40.0,4,1,80.0,1,1,2,1.0,2.0,107,77,83,96
Wed Dec 28 2022,Milwaukee Bucks,119,Chicago Bulls,OT,113,119,december,2022-2023,4,1,80.0,4,1,80.0,2,2,4,3.0,2.0,87,96,116,67
Wed Dec 28 2022,Minnesota Timberwolves,119,New Orleans Pelicans,,118,119,december,2022-2023,2,3,40.0,2,3,40.0,1,2,3,2.0,2.0,89,97,85,102
Wed Dec 28 2022,Utah Jazz,112,Golden State Warriors,,107,112,december,2022-2023,3,2,60.0,4,1,80.0,2,1,3,2.0,1.0,105,80,115,72
Wed Dec 28 2022,Denver Nuggets,127,Sacramento Kings,,126,127,december,2022-2023,1,4,20.0,1,4,20.0,1,2,3,1.0,1.0,73,104,113,70
Thu Dec 29 2022,Oklahoma City Thunder,121,Charlotte Hornets,,113,121,december,2022-2023,5,0,100.0,0,5,0.0,2,0,2,2.0,2.0,82,98,60,119
Thu Dec 29 2022,Cleveland Cavaliers,135,Indiana Pacers,,126,135,december,2022-2023,3,2,60.0,0,5,0.0,1,3,4,3.0,2.0,72,107,87,95
Thu Dec 29 2022,Los Angeles Clippers,116,Boston Celtics,,110,116,december,2022-2023,0,5,0.0,3,2,60.0,1,1,2,2.0,2.0,114,71,106,78
Thu Dec 29 2022,Memphis Grizzlies,106,Toronto Raptors,,119,106,december,2022-2023,3,2,60.0,4,1,80.0,1,1,2,2.0,2.0,91,94,112,71
Thu Dec 29 2022,New York Knicks,122,San Antonio Spurs,,115,122,december,2022-2023,4,1,80.0,1,4,20.0,1,1,2,2.0,2.0,76,103,90,90
Thu Dec 29 2022,Houston Rockets,129,Dallas Mavericks,,114,129,december,2022-2023,3,2,60.0,2,3,40.0,3,1,4,2.0,2.0,110,75,46,133
Fri Dec 30 2022,Washington Wizards,100,Orlando Magic,,119,100,december,2022-2023,3,2,60.0,3,2,60.0,2,2,4,2.0,2.0,54,127,79,102
Fri Dec 30 2022,Los Angeles Lakers,121,Atlanta Hawks,,130,121,december,2022-2023,1,4,20.0,4,1,80.0,0,2,2,2.0,2.0,97,91,83,97
Fri Dec 30 2022,Phoenix Suns,113,Toronto Raptors,,104,113,december,2022-2023,3,2,60.0,3,2,60.0,1,1,2,2.0,1.0,91,95,133,54
Fri Dec 30 2022,Detroit Pistons,132,Chicago Bulls,,118,132,december,2022-2023,3,2,60.0,2,3,40.0,4,0,4,2.0,2.0,88,96,51,131
Fri Dec 30 2022,Minnesota Timberwolves,123,Milwaukee Bucks,,114,123,december,2022-2023,5,0,100.0,3,2,60.0,2,0,2,2.0,2.0,116,68,85,103
Fri Dec 30 2022,Philadelphia 76ers,127,New Orleans Pelicans,,116,127,december,2022-2023,1,4,20.0,2,3,40.0,1,1,2,3.0,2.0,90,97,117,67
Fri Dec 30 2022,Miami Heat,124,Denver Nuggets,,119,124,december,2022-2023,2,3,40.0,1,4,20.0,2,0,2,2.0,2.0,113,71,108,77
Fri Dec 30 2022,Portland Trail Blazers,118,Golden State Warriors,,112,118,december,2022-2023,2,3,40.0,4,1,80.0,3,1,4,4.0,2.0,106,80,80,99
Fri Dec 30 2022,Utah Jazz,126,Sacramento Kings,,125,126,december,2022-2023,0,5,0.0,4,1,80.0,3,1,4,2.0,2.0,74,104,115,73
Sat Dec 31 2022,Los Angeles Clippers,131,Indiana Pacers,,130,131,december,2022-2023,3,2,60.0,4,1,80.0,1,1,2,2.0,2.0,73,107,106,79
Sat Dec 31 2022,Cleveland Cavaliers,102,Chicago Bulls,,103,102,december,2022-2023,2,3,40.0,1,4,20.0,0,4,4,2.0,1.0,89,96,87,96
Sat Dec 31 2022,Brooklyn Nets,106,Charlotte Hornets,,123,106,december,2022-2023,4,1,80.0,3,2,60.0,0,4,4,3.0,2.0,83,98,111,75
Sat Dec 31 2022,New York Knicks,88,Houston Rockets,,108,88,december,2022-2023,3,2,60.0,2,3,40.0,0,2,2,2.0,2.0,46,134,90,91
Sat Dec 31 2022,Dallas Mavericks,125,San Antonio Spurs,,126,125,december,2022-2023,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,77,103,111,75
Sat Dec 31 2022,New Orleans Pelicans,116,Memphis Grizzlies,,101,116,december,2022-2023,4,1,80.0,1,4,20.0,2,2,4,1.0,2.0,113,71,91,97
Sat Dec 31 2022,Detroit Pistons,104,Minnesota Timberwolves,,116,104,december,2022-2023,4,1,80.0,3,2,60.0,0,2,2,1.0,1.0,85,104,51,132
Sat Dec 31 2022,Philadelphia 76ers,96,Oklahoma City Thunder,,115,96,december,2022-2023,1,4,20.0,3,2,60.0,1,1,2,1.0,2.0,60,120,117,68
Sat Dec 31 2022,Miami Heat,123,Utah Jazz,,126,123,december,2022-2023,4,1,80.0,1,4,20.0,0,2,2,1.0,1.0,115,74,108,78
Sun Jan 1 2023,Boston Celtics,123,Denver Nuggets,,111,123,january,2022-2023,2,3,40.0,0,5,0.0,1,1,2,3.0,2.0,114,71,115,71
Sun Jan 1 2023,Sacramento Kings,118,Memphis Grizzlies,,108,118,january,2022-2023,3,2,60.0,0,5,0.0,2,2,4,2.0,1.0,114,71,75,104
Sun Jan 1 2023,Washington Wizards,95,Milwaukee Bucks,,118,95,january,2022-2023,4,1,80.0,3,2,60.0,3,1,4,2.0,2.0,117,68,80,102
Mon Jan 2 2023,Phoenix Suns,102,New York Knicks,,83,102,january,2022-2023,3,2,60.0,4,1,80.0,1,1,2,3.0,2.0,91,91,133,55
Mon Jan 2 2023,Los Angeles Lakers,115,Charlotte Hornets,,121,115,january,2022-2023,3,2,60.0,4,1,80.0,1,1,2,3.0,2.0,83,99,84,97
Mon Jan 2 2023,Chicago Bulls,145,Cleveland Cavaliers,OT,134,145,january,2022-2023,2,3,40.0,1,4,20.0,4,0,4,2.0,2.0,88,96,89,97
Mon Jan 2 2023,Toronto Raptors,122,Indiana Pacers,,114,122,january,2022-2023,2,3,40.0,2,3,40.0,3,0,3,3.0,2.0,74,107,92,95
Mon Jan 2 2023,New Orleans Pelicans,120,Philadelphia 76ers,,111,120,january,2022-2023,4,1,80.0,2,3,40.0,1,1,2,2.0,2.0,118,68,91,98
Mon Jan 2 2023,San Antonio Spurs,139,Brooklyn Nets,,103,139,january,2022-2023,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,112,75,77,104
Mon Jan 2 2023,Dallas Mavericks,106,Houston Rockets,,111,106,january,2022-2023,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,46,135,112,75
Mon Jan 2 2023,Denver Nuggets,124,Minnesota Timberwolves,,111,124,january,2022-2023,4,1,80.0,2,3,40.0,3,6,9,1.0,2.0,85,105,115,71
Mon Jan 2 2023,Atlanta Hawks,143,Golden State Warriors,2OT,141,143,january,2022-2023,1,4,20.0,1,4,20.0,1,1,2,3.0,3.0,107,80,97,92
Mon Jan 2 2023,Detroit Pistons,135,Portland Trail Blazers,,106,135,january,2022-2023,4,1,80.0,3,2,60.0,2,0,2,2.0,3.0,80,100,52,132
Mon Jan 2 2023,Miami Heat,100,Los Angeles Clippers,,110,100,january,2022-2023,5,0,100.0,2,3,40.0,0,2,2,2.0,2.0,106,80,109,78
Tue Jan 3 2023,Washington Wizards,123,Milwaukee Bucks,,113,123,january,2022-2023,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,117,69,81,102
Tue Jan 3 2023,Boston Celtics,150,Oklahoma City Thunder,,117,150,january,2022-2023,1,4,20.0,1,4,20.0,1,1,2,2.0,3.0,60,121,115,72
Tue Jan 3 2023,Sacramento Kings,115,Utah Jazz,,117,115,january,2022-2023,3,2,60.0,1,4,20.0,1,3,4,2.0,3.0,115,75,75,105
Wed Jan 4 2023,Memphis Grizzlies,107,Charlotte Hornets,,131,107,january,2022-2023,2,3,40.0,2,3,40.0,0,2,2,3.0,2.0,83,100,115,71
Wed Jan 4 2023,Phoenix Suns,90,Cleveland Cavaliers,,88,90,january,2022-2023,2,3,40.0,5,0,100.0,2,0,2,2.0,2.0,89,96,133,56
Wed Jan 4 2023,Oklahoma City Thunder,126,Orlando Magic,,115,126,january,2022-2023,2,3,40.0,1,4,20.0,1,1,2,1.0,5.0,54,128,61,121
Wed Jan 4 2023,Indiana Pacers,129,Philadelphia 76ers,OT,126,129,january,2022-2023,4,1,80.0,1,4,20.0,4,0,4,2.0,2.0,119,68,75,107
Wed Jan 4 2023,San Antonio Spurs,117,New York Knicks,,114,117,january,2022-2023,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,92,91,77,105
Wed Jan 4 2023,Milwaukee Bucks,101,Toronto Raptors,OT,104,101,january,2022-2023,2,3,40.0,2,3,40.0,1,3,4,1.0,2.0,92,96,118,69
Wed Jan 4 2023,Brooklyn Nets,121,Chicago Bulls,,112,121,january,2022-2023,1,4,20.0,3,2,60.0,3,1,4,2.0,2.0,89,98,113,75
Wed Jan 4 2023,Portland Trail Blazers,113,Minnesota Timberwolves,,106,113,january,2022-2023,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,86,105,81,100
Wed Jan 4 2023,Houston Rockets,119,New Orleans Pelicans,,108,119,january,2022-2023,2,3,40.0,3,2,60.0,3,1,4,2.0,2.0,91,99,46,136
Wed Jan 4 2023,Detroit Pistons,119,Golden State Warriors,,122,119,january,2022-2023,0,5,0.0,3,2,60.0,0,2,2,2.0,2.0,108,80,52,133
Wed Jan 4 2023,Miami Heat,112,Los Angeles Lakers,,109,112,january,2022-2023,5,0,100.0,3,2,60.0,1,1,2,2.0,2.0,85,97,110,78
Wed Jan 4 2023,Atlanta Hawks,117,Sacramento Kings,,120,117,january,2022-2023,2,3,40.0,2,3,40.0,0,2,2,2.0,1.0,76,105,97,93
Thu Jan 5 2023,Memphis Grizzlies,115,Orlando Magic,,123,115,january,2022-2023,1,4,20.0,2,3,40.0,0,2,2,1.0,1.0,55,128,116,71
Thu Jan 5 2023,Boston Celtics,95,Dallas Mavericks,,124,95,january,2022-2023,2,3,40.0,2,3,40.0,0,2,2,2.0,3.0,113,75,115,73
Thu Jan 5 2023,Utah Jazz,114,Houston Rockets,,131,114,january,2022-2023,3,2,60.0,3,2,60.0,1,2,3,2.0,1.0,46,137,115,76
Thu Jan 5 2023,Los Angeles Clippers,122,Denver Nuggets,,91,122,january,2022-2023,3,2,60.0,4,1,80.0,4,0,4,3.0,3.0,115,72,106,81
Fri Jan 6 2023,Portland Trail Blazers,108,Indiana Pacers,,99,108,january,2022-2023,1,4,20.0,3,2,60.0,1,1,2,2.0,2.0,75,108,81,101
Fri Jan 6 2023,Chicago Bulls,112,Philadelphia 76ers,,126,112,january,2022-2023,3,2,60.0,1,4,20.0,2,2,4,2.0,2.0,120,68,90,98
Fri Jan 6 2023,Brooklyn Nets,102,New Orleans Pelicans,,108,102,january,2022-2023,2,3,40.0,4,1,80.0,1,1,2,2.0,2.0,92,99,113,76
Fri Jan 6 2023,New York Knicks,108,Toronto Raptors,,112,108,january,2022-2023,1,4,20.0,3,2,60.0,3,1,4,2.0,2.0,92,97,93,91
Fri Jan 6 2023,Charlotte Hornets,109,Milwaukee Bucks,,138,109,january,2022-2023,2,3,40.0,1,4,20.0,2,1,3,2.0,2.0,119,69,83,101
Fri Jan 6 2023,Washington Wizards,127,Oklahoma City Thunder,,110,127,january,2022-2023,2,3,40.0,3,2,60.0,2,0,2,3.0,2.0,61,122,81,103
Fri Jan 6 2023,Detroit Pistons,121,San Antonio Spurs,,109,121,january,2022-2023,3,2,60.0,4,1,80.0,1,1,2,2.0,2.0,77,106,53,133
Fri Jan 6 2023,Cleveland Cavaliers,121,Denver Nuggets,,108,121,january,2022-2023,2,3,40.0,2,3,40.0,2,0,2,2.0,1.0,116,72,90,96
Fri Jan 6 2023,Los Angeles Clippers,128,Minnesota Timberwolves,,115,128,january,2022-2023,2,3,40.0,4,1,80.0,2,1,3,1.0,2.0,87,105,106,82
Fri Jan 6 2023,Miami Heat,96,Phoenix Suns,,104,96,january,2022-2023,5,0,100.0,4,1,80.0,0,2,2,2.0,2.0,133,57,110,79
Fri Jan 6 2023,Atlanta Hawks,130,Los Angeles Lakers,,114,130,january,2022-2023,4,1,80.0,3,2,60.0,2,0,2,2.0,2.0,86,97,98,93
Sat Jan 7 2023,Boston Celtics,116,San Antonio Spurs,,121,116,january,2022-2023,2,3,40.0,3,2,60.0,0,2,2,2.0,1.0,78,106,116,73
Sat Jan 7 2023,Utah Jazz,126,Chicago Bulls,,118,126,january,2022-2023,2,3,40.0,3,2,60.0,2,0,2,2.0,1.0,91,98,116,76
Sat Jan 7 2023,New Orleans Pelicans,127,Dallas Mavericks,,117,127,january,2022-2023,2,3,40.0,2,3,40.0,2,2,4,1.0,2.0,113,76,92,100
Sat Jan 7 2023,Orlando Magic,101,Golden State Warriors,,115,101,january,2022-2023,0,5,0.0,1,4,20.0,0,2,2,2.0,3.0,108,81,55,129
Sat Jan 7 2023,Los Angeles Lakers,134,Sacramento Kings,,136,134,january,2022-2023,2,3,40.0,3,2,60.0,3,1,4,1.0,3.0,76,106,87,97
Sun Jan 8 2023,Philadelphia 76ers,111,Detroit Pistons,,123,111,january,2022-2023,5,0,100.0,2,3,40.0,0,3,3,2.0,2.0,53,134,120,69
Sun Jan 8 2023,Portland Trail Blazers,117,Toronto Raptors,,105,117,january,2022-2023,1,4,20.0,3,2,60.0,2,0,2,2.0,2.0,92,98,81,102
Sun Jan 8 2023,Charlotte Hornets,116,Indiana Pacers,,111,116,january,2022-2023,1,4,20.0,1,4,20.0,2,1,3,2.0,2.0,76,108,84,101
Sun Jan 8 2023,Utah Jazz,123,Memphis Grizzlies,,118,123,january,2022-2023,3,2,60.0,3,2,60.0,2,2,4,1.0,3.0,117,71,116,77
Sun Jan 8 2023,Brooklyn Nets,101,Miami Heat,,102,101,january,2022-2023,5,0,100.0,4,1,80.0,0,3,3,2.0,2.0,111,79,114,76
Sun Jan 8 2023,Minnesota Timberwolves,96,Houston Rockets,,104,96,january,2022-2023,2,3,40.0,1,4,20.0,1,3,4,2.0,3.0,46,138,88,105
Sun Jan 8 2023,Dallas Mavericks,120,Oklahoma City Thunder,,109,120,january,2022-2023,2,3,40.0,2,3,40.0,2,1,3,1.0,2.0,62,122,114,76
Sun Jan 8 2023,Cleveland Cavaliers,98,Phoenix Suns,,112,98,january,2022-2023,4,1,80.0,3,2,60.0,0,2,2,2.0,2.0,133,58,90,97
Sun Jan 8 2023,Atlanta Hawks,108,Los Angeles Clippers,,112,108,january,2022-2023,4,1,80.0,3,2,60.0,1,1,2,2.0,2.0,106,83,98,94
Mon Jan 9 2023,New Orleans Pelicans,112,Washington Wizards,,132,112,january,2022-2023,4,1,80.0,3,2,60.0,1,1,2,2.0,3.0,81,104,92,101
Mon Jan 9 2023,Chicago Bulls,107,Boston Celtics,,99,107,january,2022-2023,4,1,80.0,2,3,40.0,2,2,4,2.0,2.0,117,73,92,98
Mon Jan 9 2023,Milwaukee Bucks,107,New York Knicks,,111,107,january,2022-2023,3,2,60.0,1,4,20.0,0,3,3,3.0,3.0,94,91,119,70
Mon Jan 9 2023,San Antonio Spurs,121,Memphis Grizzlies,,113,121,january,2022-2023,2,3,40.0,2,3,40.0,4,0,4,2.0,1.0,118,71,78,107
Mon Jan 9 2023,Los Angeles Lakers,122,Denver Nuggets,,109,122,january,2022-2023,1,4,20.0,3,2,60.0,2,2,4,2.0,3.0,117,72,88,97
Mon Jan 9 2023,Orlando Magic,136,Sacramento Kings,,111,136,january,2022-2023,2,3,40.0,2,3,40.0,2,0,2,2.0,2.0,76,107,56,129
Tue Jan 10 2023,Detroit Pistons,147,Philadelphia 76ers,,116,147,january,2022-2023,2,3,40.0,4,1,80.0,3,0,3,2.0,2.0,121,69,53,135
Tue Jan 10 2023,Oklahoma City Thunder,112,Miami Heat,,111,112,january,2022-2023,4,1,80.0,1,4,20.0,2,0,2,2.0,2.0,111,80,63,122
Tue Jan 10 2023,Charlotte Hornets,132,Toronto Raptors,,120,132,january,2022-2023,1,4,20.0,2,3,40.0,4,0,4,2.0,2.0,93,98,84,102
Tue Jan 10 2023,Cleveland Cavaliers,116,Utah Jazz,,114,116,january,2022-2023,3,2,60.0,3,2,60.0,1,1,2,2.0,2.0,116,78,91,97
Tue Jan 10 2023,Phoenix Suns,113,Golden State Warriors,,125,113,january,2022-2023,0,5,0.0,3,2,60.0,1,3,4,2.0,3.0,108,82,133,59
Tue Jan 10 2023,Orlando Magic,106,Portland Trail Blazers,,109,106,january,2022-2023,4,1,80.0,2,3,40.0,1,1,2,1.0,2.0,81,103,56,130
Tue Jan 10 2023,Dallas Mavericks,113,Los Angeles Clippers,,101,113,january,2022-2023,3,2,60.0,3,2,60.0,2,2,4,2.0,2.0,106,84,114,77
Wed Jan 11 2023,Minnesota Timberwolves,135,Detroit Pistons,,118,135,january,2022-2023,4,1,80.0,1,4,20.0,2,0,2,3.0,1.0,53,136,89,105
Wed Jan 11 2023,Chicago Bulls,100,Washington Wizards,,97,100,january,2022-2023,4,1,80.0,3,2,60.0,2,2,4,2.0,2.0,81,105,92,99
Wed Jan 11 2023,Milwaukee Bucks,105,Atlanta Hawks,,114,105,january,2022-2023,4,1,80.0,2,3,40.0,2,2,4,2.0,3.0,99,94,120,70
Wed Jan 11 2023,New Orleans Pelicans,125,Boston Celtics,,114,125,january,2022-2023,4,1,80.0,3,2,60.0,2,0,2,2.0,2.0,118,73,93,101
Wed Jan 11 2023,Indiana Pacers,119,New York Knicks,,113,119,january,2022-2023,2,3,40.0,1,4,20.0,3,1,4,3.0,2.0,94,92,77,108
Wed Jan 11 2023,San Antonio Spurs,135,Memphis Grizzlies,,129,135,january,2022-2023,2,3,40.0,3,2,60.0,4,0,4,2.0,2.0,119,71,78,108
Wed Jan 11 2023,Phoenix Suns,126,Denver Nuggets,,97,126,january,2022-2023,1,4,20.0,3,2,60.0,3,2,5,1.0,2.0,118,72,134,59
Wed Jan 11 2023,Houston Rockets,135,Sacramento Kings,,115,135,january,2022-2023,2,3,40.0,1,4,20.0,4,0,4,3.0,2.0,77,107,46,139
Thu Jan 12 2023,Oklahoma City Thunder,114,Philadelphia 76ers,,133,114,january,2022-2023,1,4,20.0,2,3,40.0,1,1,2,2.0,2.0,122,69,63,123
Thu Jan 12 2023,Boston Celtics,98,Brooklyn Nets,,109,98,january,2022-2023,4,1,80.0,3,2,60.0,1,3,4,1.0,4.0,115,76,119,73
Thu Jan 12 2023,Milwaukee Bucks,108,Miami Heat,,102,108,january,2022-2023,3,2,60.0,3,2,60.0,6,3,9,1.0,2.0,112,80,121,70
Thu Jan 12 2023,Charlotte Hornets,124,Toronto Raptors,,114,124,january,2022-2023,1,4,20.0,3,2,60.0,4,0,4,2.0,2.0,94,98,84,103
Thu Jan 12 2023,Dallas Mavericks,115,Los Angeles Lakers,2OT,119,115,january,2022-2023,3,2,60.0,3,2,60.0,1,3,4,2.0,3.0,88,98,114,78
Thu Jan 12 2023,Cleveland Cavaliers,113,Portland Trail Blazers,,119,113,january,2022-2023,3,2,60.0,3,2,60.0,0,2,2,2.0,2.0,81,104,91,98
Fri Jan 13 2023,New Orleans Pelicans,110,Detroit Pistons,,116,110,january,2022-2023,3,2,60.0,3,2,60.0,0,2,2,2.0,2.0,54,136,93,102
Fri Jan 13 2023,Atlanta Hawks,111,Indiana Pacers,,113,111,january,2022-2023,2,3,40.0,4,1,80.0,1,2,3,2.0,2.0,77,109,99,95
Fri Jan 13 2023,New York Knicks,108,Washington Wizards,,112,108,january,2022-2023,3,2,60.0,1,4,20.0,1,3,4,2.0,2.0,82,105,95,92
Fri Jan 13 2023,Golden State Warriors,113,San Antonio Spurs,,144,113,january,2022-2023,3,2,60.0,0,5,0.0,0,3,3,3.0,2.0,78,109,108,83
Fri Jan 13 2023,Oklahoma City Thunder,110,Chicago Bulls,,124,110,january,2022-2023,3,2,60.0,3,2,60.0,0,2,2,1.0,2.0,92,100,64,123
Fri Jan 13 2023,Phoenix Suns,121,Minnesota Timberwolves,,116,121,january,2022-2023,2,3,40.0,3,2,60.0,1,3,4,2.0,2.0,89,106,134,60
Fri Jan 13 2023,Orlando Magic,112,Utah Jazz,,108,112,january,2022-2023,3,2,60.0,3,2,60.0,2,0,2,3.0,3.0,117,78,57,130
Fri Jan 13 2023,Denver Nuggets,103,Los Angeles Clippers,,115,103,january,2022-2023,2,3,40.0,1,4,20.0,0,4,4,2.0,3.0,107,84,119,72
Fri Jan 13 2023,Houston Rockets,139,Sacramento Kings,,114,139,january,2022-2023,1,4,20.0,2,3,40.0,4,0,4,2.0,2.0,78,107,46,140
Sat Jan 14 2023,Milwaukee Bucks,111,Miami Heat,,95,111,january,2022-2023,2,3,40.0,4,1,80.0,6,3,9,2.0,2.0,113,80,121,71
Sat Jan 14 2023,Boston Celtics,106,Charlotte Hornets,,122,106,january,2022-2023,4,1,80.0,3,2,60.0,0,4,4,2.0,2.0,84,104,120,73
Sat Jan 14 2023,Memphis Grizzlies,112,Indiana Pacers,,130,112,january,2022-2023,2,3,40.0,2,3,40.0,0,2,2,3.0,1.0,77,110,120,71
Sat Jan 14 2023,Atlanta Hawks,103,Toronto Raptors,,114,103,january,2022-2023,0,5,0.0,4,1,80.0,1,2,3,1.0,2.0,95,98,100,95
Sat Jan 14 2023,Cleveland Cavaliers,110,Minnesota Timberwolves,,102,110,january,2022-2023,2,3,40.0,4,1,80.0,2,0,2,2.0,1.0,90,106,92,98
Sat Jan 14 2023,Philadelphia 76ers,117,Utah Jazz,,118,117,january,2022-2023,3,2,60.0,1,4,20.0,0,2,2,2.0,1.0,118,78,122,70
Sat Jan 14 2023,Dallas Mavericks,136,Portland Trail Blazers,,119,136,january,2022-2023,3,2,60.0,3,2,60.0,2,2,4,2.0,2.0,81,105,115,78
Sun Jan 15 2023,New York Knicks,104,Detroit Pistons,,117,104,january,2022-2023,2,3,40.0,2,3,40.0,0,4,4,2.0,2.0,54,137,96,92
Sun Jan 15 2023,Houston Rockets,121,Los Angeles Clippers,,100,121,january,2022-2023,2,3,40.0,3,2,60.0,4,0,4,2.0,2.0,107,85,46,141
Sun Jan 15 2023,Golden State Warriors,132,Chicago Bulls,,118,132,january,2022-2023,3,2,60.0,1,4,20.0,1,1,2,2.0,2.0,92,101,109,83
