Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Visitor),DSLG (Home),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Sun Dec 26 2021,New Orleans Pelicans,117,Oklahoma City Thunder,,112,117,december,2021-2022,2,3,40.0,3,2,60.0,2,1,3,3.0,3.0,32,62,40,56
Sun Dec 26 2021,Detroit Pistons,144,San Antonio Spurs,,109,144,december,2021-2022,4,1,80.0,3,2,60.0,1,1,2,3.0,3.0,44,49,24,70
Sun Dec 26 2021,Indiana Pacers,113,Chicago Bulls,,105,113,december,2021-2022,2,3,40.0,2,3,40.0,3,1,4,3.0,6.0,45,47,43,52
Sun Dec 26 2021,Denver Nuggets,100,Los Angeles Clippers,,103,100,december,2021-2022,3,2,60.0,2,3,40.0,1,3,4,3.0,4.0,60,36,57,37
Mon Dec 27 2021,Houston Rockets,123,Charlotte Hornets,,99,123,december,2021-2022,5,0,100.0,4,1,80.0,1,1,2,4.0,4.0,47,49,26,70
Mon Dec 27 2021,Chicago Bulls,118,Atlanta Hawks,,130,118,december,2021-2022,3,2,60.0,2,3,40.0,1,3,4,1.0,2.0,49,47,46,47
Mon Dec 27 2021,Boston Celtics,108,Minnesota Timberwolves,,103,108,december,2021-2022,3,2,60.0,1,4,20.0,1,1,2,2.0,4.0,35,61,50,47
Mon Dec 27 2021,Utah Jazz,104,San Antonio Spurs,,110,104,december,2021-2022,4,1,80.0,0,5,0.0,2,1,3,2.0,1.0,45,49,68,27
Mon Dec 27 2021,Memphis Grizzlies,113,Phoenix Suns,,114,113,december,2021-2022,1,4,20.0,3,2,60.0,1,2,3,1.0,2.0,71,24,52,44
Mon Dec 27 2021,Dallas Mavericks,117,Portland Trail Blazers,,132,117,december,2021-2022,2,3,40.0,2,3,40.0,0,3,3,2.0,6.0,48,47,50,44
Mon Dec 27 2021,Brooklyn Nets,108,Los Angeles Clippers,,124,108,december,2021-2022,3,2,60.0,2,3,40.0,1,1,2,2.0,1.0,60,37,65,30
Tue Dec 28 2021,Milwaukee Bucks,110,Orlando Magic,,127,110,december,2021-2022,3,2,60.0,2,3,40.0,0,4,4,3.0,2.0,26,71,61,37
Tue Dec 28 2021,Washington Wizards,119,Miami Heat,,112,119,december,2021-2022,2,3,40.0,4,1,80.0,3,1,4,2.0,2.0,54,43,46,50
Tue Dec 28 2021,Philadelphia 76ers,109,Toronto Raptors,,114,109,december,2021-2022,2,3,40.0,3,2,60.0,5,5,10,2.0,2.0,40,53,59,37
Tue Dec 28 2021,Los Angeles Lakers,123,Houston Rockets,,132,123,december,2021-2022,5,0,100.0,2,3,40.0,1,3,4,3.0,1.0,26,71,52,45
Tue Dec 28 2021,New York Knicks,88,Minnesota Timberwolves,,96,88,december,2021-2022,2,3,40.0,2,3,40.0,1,1,2,3.0,1.0,36,61,50,46
Tue Dec 28 2021,Cleveland Cavaliers,108,New Orleans Pelicans,,104,108,december,2021-2022,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,40,57,41,55
Tue Dec 28 2021,Denver Nuggets,86,Golden State Warriors,,89,86,december,2021-2022,3,2,60.0,3,2,60.0,5,4,9,2.0,3.0,58,38,58,37
Tue Dec 28 2021,Oklahoma City Thunder,117,Sacramento Kings,,111,117,december,2021-2022,1,4,20.0,2,3,40.0,3,1,4,2.0,2.0,39,58,33,62
Wed Dec 29 2021,New York Knicks,85,Detroit Pistons,,94,85,december,2021-2022,3,2,60.0,2,3,40.0,0,3,3,1.0,3.0,24,71,51,46
Wed Dec 29 2021,Charlotte Hornets,108,Indiana Pacers,,116,108,december,2021-2022,3,2,60.0,4,1,80.0,0,4,4,2.0,3.0,43,53,48,49
Wed Dec 29 2021,Los Angeles Clippers,82,Boston Celtics,,91,82,december,2021-2022,2,3,40.0,2,3,40.0,0,2,2,2.0,2.0,50,48,60,38
Wed Dec 29 2021,Atlanta Hawks,131,Chicago Bulls,,117,131,december,2021-2022,2,3,40.0,2,3,40.0,3,1,4,2.0,2.0,47,47,49,48
Wed Dec 29 2021,Los Angeles Lakers,104,Memphis Grizzlies,,99,104,december,2021-2022,3,2,60.0,2,3,40.0,3,1,4,1.0,2.0,53,44,53,45
Wed Dec 29 2021,Oklahoma City Thunder,115,Phoenix Suns,,97,115,december,2021-2022,1,4,20.0,3,2,60.0,3,1,4,1.0,2.0,71,25,33,63
Wed Dec 29 2021,Utah Jazz,105,Portland Trail Blazers,,120,105,december,2021-2022,2,3,40.0,1,4,20.0,0,4,4,2.0,2.0,48,48,69,27
Wed Dec 29 2021,Dallas Mavericks,95,Sacramento Kings,,94,95,december,2021-2022,1,4,20.0,3,2,60.0,1,3,4,2.0,1.0,40,58,51,44
Thu Dec 30 2021,Philadelphia 76ers,102,Brooklyn Nets,,110,102,december,2021-2022,2,3,40.0,4,1,80.0,3,1,4,2.0,3.0,66,30,60,37
Thu Dec 30 2021,Milwaukee Bucks,118,Orlando Magic,,136,118,december,2021-2022,3,2,60.0,2,3,40.0,0,4,4,2.0,2.0,26,72,62,37
Thu Dec 30 2021,Cleveland Cavaliers,110,Washington Wizards,,93,110,december,2021-2022,4,1,80.0,3,2,60.0,2,2,4,2.0,2.0,46,51,41,56
Fri Dec 31 2021,Phoenix Suns,123,Boston Celtics,,108,123,december,2021-2022,2,3,40.0,1,4,20.0,1,1,2,2.0,2.0,50,49,72,25
Fri Dec 31 2021,Chicago Bulls,106,Indiana Pacers,,108,106,december,2021-2022,2,3,40.0,1,4,20.0,1,3,4,2.0,2.0,43,54,48,47
Fri Dec 31 2021,Dallas Mavericks,96,Sacramento Kings,,112,96,december,2021-2022,1,4,20.0,3,2,60.0,1,3,4,2.0,2.0,41,58,51,45
Fri Dec 31 2021,Miami Heat,110,Houston Rockets,,120,110,december,2021-2022,4,1,80.0,1,4,20.0,0,2,2,3.0,3.0,26,72,55,43
Fri Dec 31 2021,Atlanta Hawks,118,Cleveland Cavaliers,,121,118,december,2021-2022,4,1,80.0,3,2,60.0,1,4,5,2.0,1.0,41,57,49,49
Fri Dec 31 2021,Los Angeles Clippers,116,Toronto Raptors,,108,116,december,2021-2022,2,3,40.0,2,3,40.0,2,0,2,2.0,3.0,40,54,61,38
Fri Dec 31 2021,San Antonio Spurs,118,Memphis Grizzlies,,105,118,december,2021-2022,3,2,60.0,3,2,60.0,4,0,4,4.0,2.0,54,44,45,50
Fri Dec 31 2021,New York Knicks,95,Oklahoma City Thunder,,80,95,december,2021-2022,3,2,60.0,2,3,40.0,2,0,2,2.0,2.0,33,64,52,46
Fri Dec 31 2021,Minnesota Timberwolves,120,Utah Jazz,,108,120,december,2021-2022,2,3,40.0,2,3,40.0,3,1,4,3.0,2.0,70,27,36,62
Fri Dec 31 2021,Portland Trail Blazers,139,Los Angeles Lakers,,106,139,december,2021-2022,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,53,46,48,49
Sat Jan 1 2022,New Orleans Pelicans,136,Milwaukee Bucks,,113,136,january,2021-2022,3,2,60.0,2,3,40.0,1,1,2,4.0,2.0,63,37,41,57
Sat Jan 1 2022,San Antonio Spurs,117,Detroit Pistons,OT,116,117,january,2021-2022,3,2,60.0,3,2,60.0,1,1,2,1.0,3.0,24,72,45,51
Sat Jan 1 2022,Chicago Bulls,119,Washington Wizards,,120,119,january,2021-2022,3,2,60.0,2,3,40.0,0,3,3,1.0,2.0,47,51,49,47
Sat Jan 1 2022,Los Angeles Clippers,116,Brooklyn Nets,,120,116,january,2021-2022,2,3,40.0,3,2,60.0,1,1,2,1.0,2.0,66,31,61,39
Sat Jan 1 2022,Denver Nuggets,111,Houston Rockets,,124,111,january,2021-2022,3,2,60.0,4,1,80.0,0,3,3,4.0,1.0,26,73,59,37
Sat Jan 1 2022,Golden State Warriors,116,Utah Jazz,,123,116,january,2021-2022,2,3,40.0,2,3,40.0,1,3,4,4.0,1.0,71,27,58,39
Sun Jan 2 2022,New York Knicks,120,Toronto Raptors,,105,120,january,2021-2022,2,3,40.0,3,2,60.0,3,1,4,2.0,2.0,41,54,52,47
Sun Jan 2 2022,Orlando Magic,116,Boston Celtics,OT,111,116,january,2021-2022,2,3,40.0,2,3,40.0,3,0,3,3.0,2.0,51,49,26,73
Sun Jan 2 2022,Indiana Pacers,108,Cleveland Cavaliers,,104,108,january,2021-2022,3,2,60.0,2,3,40.0,4,0,4,2.0,2.0,41,58,43,55
Sun Jan 2 2022,Miami Heat,115,Sacramento Kings,,113,115,january,2021-2022,0,5,0.0,1,4,20.0,1,1,2,2.0,2.0,41,59,56,43
Sun Jan 2 2022,Phoenix Suns,99,Charlotte Hornets,,133,99,january,2021-2022,4,1,80.0,1,4,20.0,0,2,2,2.0,4.0,49,49,72,26
Sun Jan 2 2022,Dallas Mavericks,86,Oklahoma City Thunder,,95,86,january,2021-2022,3,2,60.0,4,1,80.0,1,3,4,2.0,2.0,34,64,52,45
Sun Jan 2 2022,Minnesota Timberwolves,108,Los Angeles Lakers,,103,108,january,2021-2022,2,3,40.0,3,2,60.0,1,3,4,2.0,2.0,54,46,36,63
Mon Jan 3 2022,Houston Rockets,133,Philadelphia 76ers,,113,133,january,2021-2022,4,1,80.0,2,3,40.0,2,0,2,2.0,4.0,61,37,26,74
Mon Jan 3 2022,Charlotte Hornets,124,Washington Wizards,,121,124,january,2021-2022,2,3,40.0,3,2,60.0,1,3,4,1.0,2.0,47,52,49,50
Mon Jan 3 2022,Memphis Grizzlies,104,Brooklyn Nets,,118,104,january,2021-2022,2,3,40.0,3,2,60.0,0,2,2,3.0,2.0,66,32,55,44
Mon Jan 3 2022,Orlando Magic,102,Chicago Bulls,,98,102,january,2021-2022,3,2,60.0,2,3,40.0,3,1,4,1.0,2.0,50,47,26,74
Mon Jan 3 2022,Detroit Pistons,106,Milwaukee Bucks,,115,106,january,2021-2022,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,64,37,25,72
Mon Jan 3 2022,Utah Jazz,104,New Orleans Pelicans,,115,104,january,2021-2022,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,41,58,71,28
Mon Jan 3 2022,Denver Nuggets,103,Dallas Mavericks,,89,103,january,2021-2022,5,0,100.0,4,1,80.0,2,1,3,2.0,1.0,53,45,60,37
Mon Jan 3 2022,Miami Heat,115,Golden State Warriors,,108,115,january,2021-2022,2,3,40.0,2,3,40.0,2,0,2,1.0,2.0,59,39,56,44
Mon Jan 3 2022,Atlanta Hawks,136,Portland Trail Blazers,,131,136,january,2021-2022,3,2,60.0,4,1,80.0,1,1,2,3.0,3.0,48,50,50,49
Mon Jan 3 2022,Minnesota Timberwolves,104,Los Angeles Clippers,,122,104,january,2021-2022,3,2,60.0,3,2,60.0,3,2,5,1.0,2.0,62,39,36,64
Tue Jan 4 2022,Memphis Grizzlies,106,Cleveland Cavaliers,,110,106,january,2021-2022,2,3,40.0,3,2,60.0,0,2,2,1.0,2.0,42,58,56,44
Tue Jan 4 2022,San Antonio Spurs,129,Toronto Raptors,,104,129,january,2021-2022,1,4,20.0,3,2,60.0,2,0,2,3.0,2.0,42,54,45,52
Tue Jan 4 2022,Indiana Pacers,104,New York Knicks,,94,104,january,2021-2022,4,1,80.0,2,3,40.0,2,2,4,2.0,2.0,52,48,43,56
Tue Jan 4 2022,Phoenix Suns,110,New Orleans Pelicans,,123,110,january,2021-2022,3,2,60.0,2,3,40.0,3,7,10,2.0,1.0,41,59,73,26
Tue Jan 4 2022,Sacramento Kings,122,Los Angeles Lakers,,114,122,january,2021-2022,2,3,40.0,0,5,0.0,2,2,4,2.0,2.0,55,46,42,59
Wed Jan 5 2022,Detroit Pistons,140,Charlotte Hornets,,111,140,january,2021-2022,3,2,60.0,3,2,60.0,2,1,3,2.0,2.0,49,51,26,72
Wed Jan 5 2022,Philadelphia 76ers,106,Orlando Magic,,116,106,january,2021-2022,3,2,60.0,3,2,60.0,0,4,4,2.0,2.0,26,75,62,37
Wed Jan 5 2022,Houston Rockets,111,Washington Wizards,,114,111,january,2021-2022,1,4,20.0,2,3,40.0,0,2,2,2.0,2.0,48,52,26,75
Wed Jan 5 2022,San Antonio Spurs,97,Boston Celtics,,99,97,january,2021-2022,2,3,40.0,3,2,60.0,0,2,2,1.0,3.0,52,49,45,53
Wed Jan 5 2022,Golden State Warriors,99,Dallas Mavericks,,82,99,january,2021-2022,4,1,80.0,2,3,40.0,3,1,4,2.0,2.0,54,45,60,39
Wed Jan 5 2022,Brooklyn Nets,121,Indiana Pacers,,129,121,january,2021-2022,3,2,60.0,2,3,40.0,0,3,3,2.0,1.0,43,57,66,33
Wed Jan 5 2022,Toronto Raptors,111,Milwaukee Bucks,,117,111,january,2021-2022,2,3,40.0,1,4,20.0,0,3,3,1.0,2.0,64,38,43,54
Wed Jan 5 2022,Oklahoma City Thunder,98,Minnesota Timberwolves,,90,98,january,2021-2022,3,2,60.0,2,3,40.0,4,0,4,3.0,2.0,37,64,34,65
Wed Jan 5 2022,Utah Jazz,109,Denver Nuggets,,115,109,january,2021-2022,4,1,80.0,3,2,60.0,0,4,4,2.0,2.0,60,38,72,28
Wed Jan 5 2022,Miami Heat,109,Portland Trail Blazers,,115,109,january,2021-2022,2,3,40.0,3,2,60.0,0,2,2,2.0,2.0,49,50,56,45
Wed Jan 5 2022,Atlanta Hawks,102,Sacramento Kings,,108,102,january,2021-2022,1,4,20.0,4,1,80.0,0,2,2,2.0,1.0,42,60,50,50
Thu Jan 6 2022,Boston Celtics,108,New York Knicks,,105,108,january,2021-2022,4,1,80.0,1,4,20.0,2,2,4,1.0,2.0,53,48,52,50
Thu Jan 6 2022,Detroit Pistons,118,Memphis Grizzlies,,88,118,january,2021-2022,3,2,60.0,3,2,60.0,2,0,2,1.0,2.0,57,44,26,73
Thu Jan 6 2022,Golden State Warriors,101,New Orleans Pelicans,,96,101,january,2021-2022,2,3,40.0,3,2,60.0,1,2,3,1.0,2.0,41,60,60,40
Thu Jan 6 2022,Los Angeles Clippers,106,Phoenix Suns,,89,106,january,2021-2022,3,2,60.0,3,2,60.0,2,2,4,3.0,2.0,74,26,62,40
Fri Jan 7 2022,San Antonio Spurs,119,Philadelphia 76ers,,100,119,january,2021-2022,4,1,80.0,4,1,80.0,2,0,2,2.0,2.0,63,37,46,53
Fri Jan 7 2022,Milwaukee Bucks,109,Brooklyn Nets,,121,109,january,2021-2022,2,3,40.0,2,3,40.0,1,3,4,2.0,2.0,67,33,64,39
Fri Jan 7 2022,Utah Jazz,122,Toronto Raptors,,108,122,january,2021-2022,1,4,20.0,3,2,60.0,1,1,2,2.0,2.0,44,54,73,28
Fri Jan 7 2022,Washington Wizards,130,Chicago Bulls,,122,130,january,2021-2022,3,2,60.0,1,4,20.0,3,0,3,2.0,4.0,51,47,48,53
Fri Jan 7 2022,Dallas Mavericks,106,Houston Rockets,,130,106,january,2021-2022,2,3,40.0,3,2,60.0,0,4,4,2.0,2.0,27,75,55,45
Fri Jan 7 2022,Minnesota Timberwolves,105,Oklahoma City Thunder,,135,105,january,2021-2022,3,2,60.0,3,2,60.0,0,4,4,2.0,2.0,34,66,38,64
Fri Jan 7 2022,Sacramento Kings,121,Denver Nuggets,,111,121,january,2021-2022,4,1,80.0,1,4,20.0,4,0,4,2.0,2.0,60,39,42,61
Fri Jan 7 2022,Atlanta Hawks,134,Los Angeles Lakers,,118,134,january,2021-2022,2,3,40.0,4,1,80.0,1,1,2,2.0,3.0,56,46,51,50
Fri Jan 7 2022,Cleveland Cavaliers,101,Portland Trail Blazers,,114,101,january,2021-2022,1,4,20.0,2,3,40.0,0,2,2,3.0,2.0,49,51,42,59
Sat Jan 8 2022,Memphis Grizzlies,108,Los Angeles Clippers,,123,108,january,2021-2022,4,1,80.0,2,3,40.0,0,4,4,2.0,2.0,62,41,58,44
Sat Jan 8 2022,Milwaukee Bucks,114,Charlotte Hornets,,106,114,january,2021-2022,2,3,40.0,2,3,40.0,2,2,4,1.0,3.0,50,51,65,39
Sat Jan 8 2022,Orlando Magic,97,Detroit Pistons,,92,97,january,2021-2022,3,2,60.0,2,3,40.0,3,1,4,3.0,2.0,26,74,26,76
Sat Jan 8 2022,Utah Jazz,125,Indiana Pacers,,113,125,january,2021-2022,2,3,40.0,3,2,60.0,2,0,2,1.0,3.0,43,58,73,29
Sat Jan 8 2022,New York Knicks,99,Boston Celtics,,75,99,january,2021-2022,1,4,20.0,3,2,60.0,2,2,4,2.0,2.0,52,51,54,48
Sat Jan 8 2022,Miami Heat,100,Phoenix Suns,,123,100,january,2021-2022,3,2,60.0,4,1,80.0,1,1,2,3.0,2.0,75,26,57,45
Sun Jan 9 2022,San Antonio Spurs,121,Brooklyn Nets,OT,119,121,january,2021-2022,1,4,20.0,5,0,100.0,2,0,2,2.0,2.0,67,34,46,54
Sun Jan 9 2022,Atlanta Hawks,106,Los Angeles Clippers,,93,106,january,2021-2022,3,2,60.0,5,0,100.0,1,1,2,2.0,1.0,62,42,51,51
Sun Jan 9 2022,Washington Wizards,100,Orlando Magic,,102,100,january,2021-2022,3,2,60.0,1,4,20.0,0,4,4,2.0,1.0,26,77,48,54
Sun Jan 9 2022,New Orleans Pelicans,105,Toronto Raptors,,101,105,january,2021-2022,1,4,20.0,1,4,20.0,1,1,2,3.0,2.0,45,54,42,60
Sun Jan 9 2022,Minnesota Timberwolves,123,Houston Rockets,,141,123,january,2021-2022,2,3,40.0,4,1,80.0,0,3,3,2.0,2.0,27,76,39,64
Sun Jan 9 2022,Denver Nuggets,95,Oklahoma City Thunder,,99,95,january,2021-2022,2,3,40.0,3,2,60.0,2,2,4,2.0,2.0,34,67,61,39
Sun Jan 9 2022,Chicago Bulls,113,Dallas Mavericks,,99,113,january,2021-2022,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,56,45,52,47
Sun Jan 9 2022,Cleveland Cavaliers,96,Golden State Warriors,,82,96,january,2021-2022,3,2,60.0,2,3,40.0,2,0,2,2.0,3.0,60,41,43,59
Sun Jan 9 2022,Sacramento Kings,103,Portland Trail Blazers,,88,103,january,2021-2022,1,4,20.0,2,3,40.0,1,2,3,2.0,2.0,49,52,42,62
Sun Jan 9 2022,Memphis Grizzlies,119,Los Angeles Lakers,,127,119,january,2021-2022,1,4,20.0,3,2,60.0,1,3,4,1.0,2.0,57,46,59,44
Mon Jan 10 2022,Milwaukee Bucks,103,Charlotte Hornets,,99,103,january,2021-2022,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,51,51,65,40
Mon Jan 10 2022,Utah Jazz,126,Detroit Pistons,,116,126,january,2021-2022,3,2,60.0,4,1,80.0,1,1,2,2.0,2.0,27,74,73,30
Mon Jan 10 2022,Indiana Pacers,101,Boston Celtics,OT,98,101,january,2021-2022,1,4,20.0,2,3,40.0,3,1,4,2.0,2.0,53,51,44,58
Mon Jan 10 2022,San Antonio Spurs,111,New York Knicks,,96,111,january,2021-2022,3,2,60.0,5,0,100.0,2,0,2,1.0,2.0,54,49,46,55
Mon Jan 10 2022,Philadelphia 76ers,91,Houston Rockets,,111,91,january,2021-2022,2,3,40.0,3,2,60.0,0,2,2,3.0,1.0,27,77,64,37
Mon Jan 10 2022,Brooklyn Nets,114,Portland Trail Blazers,,108,114,january,2021-2022,1,4,20.0,1,4,20.0,1,1,2,1.0,1.0,50,52,68,34
Mon Jan 10 2022,Cleveland Cavaliers,108,Sacramento Kings,,109,108,january,2021-2022,3,2,60.0,2,3,40.0,0,2,2,1.0,1.0,42,63,43,60
Tue Jan 11 2022,Oklahoma City Thunder,122,Washington Wizards,,118,122,january,2021-2022,2,3,40.0,1,4,20.0,2,0,2,2.0,2.0,49,54,34,68
Tue Jan 11 2022,Phoenix Suns,95,Toronto Raptors,,99,95,january,2021-2022,1,4,20.0,3,2,60.0,1,1,2,3.0,2.0,46,54,75,27
Tue Jan 11 2022,Detroit Pistons,133,Chicago Bulls,,87,133,january,2021-2022,3,2,60.0,3,2,60.0,4,0,4,1.0,2.0,52,48,28,74
Tue Jan 11 2022,Golden State Warriors,116,Memphis Grizzlies,,108,116,january,2021-2022,4,1,80.0,3,2,60.0,3,1,4,2.0,2.0,60,44,61,41
Tue Jan 11 2022,Minnesota Timberwolves,128,New Orleans Pelicans,,125,128,january,2021-2022,2,3,40.0,4,1,80.0,2,2,4,2.0,2.0,42,61,40,64
Tue Jan 11 2022,Denver Nuggets,87,Los Angeles Clippers,,85,87,january,2021-2022,2,3,40.0,3,2,60.0,1,3,4,2.0,2.0,63,42,62,39
Wed Jan 12 2022,Boston Celtics,100,Indiana Pacers,,119,100,january,2021-2022,3,2,60.0,1,4,20.0,1,3,4,2.0,2.0,44,59,54,51
Wed Jan 12 2022,Charlotte Hornets,98,Philadelphia 76ers,,109,98,january,2021-2022,3,2,60.0,1,4,20.0,3,1,4,2.0,2.0,65,37,52,51
Wed Jan 12 2022,Orlando Magic,112,Washington Wizards,,106,112,january,2021-2022,2,3,40.0,3,2,60.0,4,0,4,3.0,1.0,50,54,26,78
Wed Jan 12 2022,Miami Heat,91,Atlanta Hawks,,115,91,january,2021-2022,5,0,100.0,5,0,100.0,2,7,9,4.0,3.0,51,52,58,45
Wed Jan 12 2022,Dallas Mavericks,108,New York Knicks,,85,108,january,2021-2022,2,3,40.0,2,3,40.0,2,0,2,3.0,2.0,55,49,57,45
Wed Jan 12 2022,Houston Rockets,124,San Antonio Spurs,,128,124,january,2021-2022,5,0,100.0,2,3,40.0,3,1,4,2.0,2.0,46,56,27,78
Wed Jan 12 2022,Cleveland Cavaliers,91,Utah Jazz,,111,91,january,2021-2022,5,0,100.0,3,2,60.0,1,1,2,2.0,2.0,73,31,44,60
Wed Jan 12 2022,Brooklyn Nets,112,Chicago Bulls,,138,112,january,2021-2022,2,3,40.0,2,3,40.0,2,1,3,2.0,1.0,53,48,68,35
Wed Jan 12 2022,Los Angeles Lakers,125,Sacramento Kings,,116,125,january,2021-2022,3,2,60.0,0,5,0.0,2,2,4,3.0,2.0,42,64,57,47
Thu Jan 13 2022,Golden State Warriors,118,Milwaukee Bucks,,99,118,january,2021-2022,3,2,60.0,3,2,60.0,1,1,2,2.0,3.0,65,41,61,42
Thu Jan 13 2022,Minnesota Timberwolves,116,Memphis Grizzlies,,108,116,january,2021-2022,3,2,60.0,4,1,80.0,6,4,10,2.0,2.0,61,44,40,65
Thu Jan 13 2022,Los Angeles Clippers,113,New Orleans Pelicans,,89,113,january,2021-2022,1,4,20.0,1,4,20.0,4,1,5,2.0,2.0,43,61,64,42
Thu Jan 13 2022,Oklahoma City Thunder,109,Brooklyn Nets,,130,109,january,2021-2022,3,2,60.0,2,3,40.0,1,1,2,2.0,1.0,69,35,34,69
Thu Jan 13 2022,Portland Trail Blazers,140,Denver Nuggets,,108,140,january,2021-2022,3,2,60.0,0,5,0.0,3,1,4,3.0,2.0,62,40,51,52
Fri Jan 14 2022,Orlando Magic,109,Charlotte Hornets,,116,109,january,2021-2022,2,3,40.0,3,2,60.0,3,1,4,2.0,2.0,53,51,26,79
Fri Jan 14 2022,Toronto Raptors,103,Detroit Pistons,,87,103,january,2021-2022,3,2,60.0,1,4,20.0,3,0,3,3.0,3.0,28,75,46,55
Fri Jan 14 2022,Phoenix Suns,94,Indiana Pacers,,112,94,january,2021-2022,2,3,40.0,3,2,60.0,0,2,2,3.0,2.0,44,60,76,27
Fri Jan 14 2022,Boston Celtics,111,Philadelphia 76ers,,99,111,january,2021-2022,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,65,38,55,51
Fri Jan 14 2022,Golden State Warriors,96,Chicago Bulls,,138,96,january,2021-2022,1,4,20.0,4,1,80.0,0,2,2,1.0,2.0,53,49,61,43
Fri Jan 14 2022,Atlanta Hawks,124,Miami Heat,,118,124,january,2021-2022,5,0,100.0,4,1,80.0,7,2,9,2.0,2.0,59,45,51,53
Fri Jan 14 2022,Cleveland Cavaliers,109,San Antonio Spurs,,114,109,january,2021-2022,4,1,80.0,4,1,80.0,0,2,2,2.0,2.0,46,57,45,60
Fri Jan 14 2022,Dallas Mavericks,85,Memphis Grizzlies,,112,85,january,2021-2022,2,3,40.0,2,3,40.0,1,3,4,2.0,1.0,62,44,57,46
Fri Jan 14 2022,Houston Rockets,126,Sacramento Kings,,114,126,january,2021-2022,2,3,40.0,2,3,40.0,3,1,4,2.0,2.0,43,64,28,78
Sat Jan 15 2022,Toronto Raptors,96,Milwaukee Bucks,,103,96,january,2021-2022,3,2,60.0,2,3,40.0,0,3,3,1.0,2.0,66,41,46,56
Sat Jan 15 2022,Portland Trail Blazers,110,Washington Wizards,,115,110,january,2021-2022,2,3,40.0,1,4,20.0,0,2,2,2.0,3.0,51,54,51,53
Sat Jan 15 2022,New York Knicks,108,Atlanta Hawks,,117,108,january,2021-2022,4,1,80.0,1,4,20.0,1,3,4,3.0,1.0,51,54,56,49
Sat Jan 15 2022,New Orleans Pelicans,120,Brooklyn Nets,,105,120,january,2021-2022,2,3,40.0,1,4,20.0,2,0,2,2.0,2.0,69,36,44,61
Sat Jan 15 2022,Philadelphia 76ers,98,Miami Heat,,109,98,january,2021-2022,4,1,80.0,2,3,40.0,2,2,4,1.0,1.0,60,45,66,38
Sat Jan 15 2022,Cleveland Cavaliers,102,Oklahoma City Thunder,,107,102,january,2021-2022,3,2,60.0,5,0,100.0,0,2,2,1.0,2.0,35,69,46,60
Sat Jan 15 2022,Chicago Bulls,114,Boston Celtics,,112,114,january,2021-2022,3,2,60.0,1,4,20.0,2,1,3,1.0,1.0,55,52,53,50
Sat Jan 15 2022,Los Angeles Clippers,101,San Antonio Spurs,,94,101,january,2021-2022,3,2,60.0,2,3,40.0,2,1,3,2.0,1.0,46,58,64,43
Sat Jan 15 2022,Los Angeles Lakers,133,Denver Nuggets,,96,133,january,2021-2022,2,3,40.0,1,4,20.0,2,1,3,3.0,2.0,63,40,57,48
Sat Jan 15 2022,Orlando Magic,108,Dallas Mavericks,,92,108,january,2021-2022,3,2,60.0,3,2,60.0,1,1,2,1.0,1.0,58,46,27,79
Sun Jan 16 2022,Phoenix Suns,108,Detroit Pistons,,135,108,january,2021-2022,2,3,40.0,3,2,60.0,0,2,2,2.0,2.0,29,75,77,27
Sun Jan 16 2022,Houston Rockets,112,Sacramento Kings,,118,112,january,2021-2022,2,3,40.0,2,3,40.0,3,1,4,2.0,2.0,44,64,28,79
Sun Jan 16 2022,Utah Jazz,102,Denver Nuggets,,125,102,january,2021-2022,2,3,40.0,4,1,80.0,0,4,4,4.0,1.0,64,40,73,32
Sun Jan 16 2022,Golden State Warriors,119,Minnesota Timberwolves,,99,119,january,2021-2022,4,1,80.0,4,1,80.0,2,2,4,2.0,3.0,40,66,62,43
Mon Jan 17 2022,New Orleans Pelicans,104,Boston Celtics,,92,104,january,2021-2022,2,3,40.0,2,3,40.0,2,0,2,2.0,2.0,56,52,44,62
Mon Jan 17 2022,Charlotte Hornets,87,New York Knicks,,97,87,january,2021-2022,2,3,40.0,1,4,20.0,1,3,4,3.0,2.0,57,49,53,52
Mon Jan 17 2022,Philadelphia 76ers,117,Washington Wizards,,98,117,january,2021-2022,2,3,40.0,2,3,40.0,2,1,3,2.0,2.0,51,55,67,38
Mon Jan 17 2022,Brooklyn Nets,114,Cleveland Cavaliers,,107,114,january,2021-2022,5,0,100.0,2,3,40.0,1,4,5,2.0,2.0,47,60,70,36
Mon Jan 17 2022,Indiana Pacers,139,Los Angeles Clippers,,133,139,january,2021-2022,2,3,40.0,1,4,20.0,1,1,2,3.0,2.0,64,44,44,61
